instrument_token	exchange_token	tradingsymbol	name	last_price	expiry	strike	tick_size	lot_size	instrument_type	segment	exchange
28725762	112210	SUNPHARMA21AUG470CE	SUNPHARMA	0	8/26/2021	470	0.05	1400	CE	NFO-OPT	NFO
28726018	112211	SUNPHARMA21AUG470PE	SUNPHARMA	0	8/26/2021	470	0.05	1400	PE	NFO-OPT	NFO
28726274	112212	SUNPHARMA21AUG480CE	SUNPHARMA	0	8/26/2021	480	0.05	1400	CE	NFO-OPT	NFO
28726530	112213	SUNPHARMA21AUG480PE	SUNPHARMA	0	8/26/2021	480	0.05	1400	PE	NFO-OPT	NFO
28726786	112214	SUNPHARMA21AUG490CE	SUNPHARMA	0	8/26/2021	490	0.05	1400	CE	NFO-OPT	NFO
28727042	112215	SUNPHARMA21AUG490PE	SUNPHARMA	0	8/26/2021	490	0.05	1400	PE	NFO-OPT	NFO
28727298	112216	SUNPHARMA21AUG500CE	SUNPHARMA	0	8/26/2021	500	0.05	1400	CE	NFO-OPT	NFO
28727554	112217	SUNPHARMA21AUG500PE	SUNPHARMA	0	8/26/2021	500	0.05	1400	PE	NFO-OPT	NFO
28727810	112218	SUNPHARMA21AUG510CE	SUNPHARMA	0	8/26/2021	510	0.05	1400	CE	NFO-OPT	NFO
28728066	112219	SUNPHARMA21AUG510PE	SUNPHARMA	0	8/26/2021	510	0.05	1400	PE	NFO-OPT	NFO
28728322	112220	SUNPHARMA21AUG520CE	SUNPHARMA	0	8/26/2021	520	0.05	1400	CE	NFO-OPT	NFO
28728578	112221	SUNPHARMA21AUG520PE	SUNPHARMA	0	8/26/2021	520	0.05	1400	PE	NFO-OPT	NFO
28728834	112222	SUNPHARMA21AUG530CE	SUNPHARMA	0	8/26/2021	530	0.05	1400	CE	NFO-OPT	NFO
28729090	112223	SUNPHARMA21AUG530PE	SUNPHARMA	0	8/26/2021	530	0.05	1400	PE	NFO-OPT	NFO
28729346	112224	SUNPHARMA21AUG540CE	SUNPHARMA	0	8/26/2021	540	0.05	1400	CE	NFO-OPT	NFO
28729602	112225	SUNPHARMA21AUG540PE	SUNPHARMA	0	8/26/2021	540	0.05	1400	PE	NFO-OPT	NFO
28729858	112226	SUNPHARMA21AUG550CE	SUNPHARMA	0	8/26/2021	550	0.05	1400	CE	NFO-OPT	NFO
28730114	112227	SUNPHARMA21AUG550PE	SUNPHARMA	0	8/26/2021	550	0.05	1400	PE	NFO-OPT	NFO
28730370	112228	SUNPHARMA21AUG560CE	SUNPHARMA	0	8/26/2021	560	0.05	1400	CE	NFO-OPT	NFO
28730626	112229	SUNPHARMA21AUG560PE	SUNPHARMA	0	8/26/2021	560	0.05	1400	PE	NFO-OPT	NFO
28730882	112230	SUNPHARMA21AUG570CE	SUNPHARMA	0	8/26/2021	570	0.05	1400	CE	NFO-OPT	NFO
28731138	112231	SUNPHARMA21AUG570PE	SUNPHARMA	0	8/26/2021	570	0.05	1400	PE	NFO-OPT	NFO
28731394	112232	SUNPHARMA21AUG580CE	SUNPHARMA	0	8/26/2021	580	0.05	1400	CE	NFO-OPT	NFO
28731650	112233	SUNPHARMA21AUG580PE	SUNPHARMA	0	8/26/2021	580	0.05	1400	PE	NFO-OPT	NFO
28731906	112234	SUNPHARMA21AUG590CE	SUNPHARMA	0	8/26/2021	590	0.05	1400	CE	NFO-OPT	NFO
28732162	112235	SUNPHARMA21AUG590PE	SUNPHARMA	0	8/26/2021	590	0.05	1400	PE	NFO-OPT	NFO
28732418	112236	SUNPHARMA21AUG600CE	SUNPHARMA	0	8/26/2021	600	0.05	1400	CE	NFO-OPT	NFO
28732674	112237	SUNPHARMA21AUG600PE	SUNPHARMA	0	8/26/2021	600	0.05	1400	PE	NFO-OPT	NFO
28732930	112238	SUNPHARMA21AUG610CE	SUNPHARMA	0	8/26/2021	610	0.05	1400	CE	NFO-OPT	NFO
28733186	112239	SUNPHARMA21AUG610PE	SUNPHARMA	0	8/26/2021	610	0.05	1400	PE	NFO-OPT	NFO
28733442	112240	SUNPHARMA21AUG620CE	SUNPHARMA	0	8/26/2021	620	0.05	1400	CE	NFO-OPT	NFO
28733698	112241	SUNPHARMA21AUG620PE	SUNPHARMA	0	8/26/2021	620	0.05	1400	PE	NFO-OPT	NFO
28733954	112242	SUNPHARMA21AUG630CE	SUNPHARMA	0	8/26/2021	630	0.05	1400	CE	NFO-OPT	NFO
28734210	112243	SUNPHARMA21AUG630PE	SUNPHARMA	0	8/26/2021	630	0.05	1400	PE	NFO-OPT	NFO
28734466	112244	SUNPHARMA21AUG640CE	SUNPHARMA	0	8/26/2021	640	0.05	1400	CE	NFO-OPT	NFO
28734722	112245	SUNPHARMA21AUG640PE	SUNPHARMA	0	8/26/2021	640	0.05	1400	PE	NFO-OPT	NFO
28734978	112246	SUNPHARMA21AUG650CE	SUNPHARMA	0	8/26/2021	650	0.05	1400	CE	NFO-OPT	NFO
28735234	112247	SUNPHARMA21AUG650PE	SUNPHARMA	0	8/26/2021	650	0.05	1400	PE	NFO-OPT	NFO
28735490	112248	SUNPHARMA21AUG660CE	SUNPHARMA	0	8/26/2021	660	0.05	1400	CE	NFO-OPT	NFO
28735746	112249	SUNPHARMA21AUG660PE	SUNPHARMA	0	8/26/2021	660	0.05	1400	PE	NFO-OPT	NFO
28736002	112250	SUNPHARMA21AUG670CE	SUNPHARMA	0	8/26/2021	670	0.05	1400	CE	NFO-OPT	NFO
28736258	112251	SUNPHARMA21AUG670PE	SUNPHARMA	0	8/26/2021	670	0.05	1400	PE	NFO-OPT	NFO
28736514	112252	SUNPHARMA21AUG680CE	SUNPHARMA	0	8/26/2021	680	0.05	1400	CE	NFO-OPT	NFO
28736770	112253	SUNPHARMA21AUG680PE	SUNPHARMA	0	8/26/2021	680	0.05	1400	PE	NFO-OPT	NFO
28737026	112254	SUNPHARMA21AUG690CE	SUNPHARMA	0	8/26/2021	690	0.05	1400	CE	NFO-OPT	NFO
28737282	112255	SUNPHARMA21AUG690PE	SUNPHARMA	0	8/26/2021	690	0.05	1400	PE	NFO-OPT	NFO
28737538	112256	SUNPHARMA21AUG700CE	SUNPHARMA	0	8/26/2021	700	0.05	1400	CE	NFO-OPT	NFO
28737794	112257	SUNPHARMA21AUG700PE	SUNPHARMA	0	8/26/2021	700	0.05	1400	PE	NFO-OPT	NFO
28738050	112258	SUNPHARMA21AUG710CE	SUNPHARMA	0	8/26/2021	710	0.05	1400	CE	NFO-OPT	NFO
28738306	112259	SUNPHARMA21AUG710PE	SUNPHARMA	0	8/26/2021	710	0.05	1400	PE	NFO-OPT	NFO
28738562	112260	SUNPHARMA21AUG720CE	SUNPHARMA	0	8/26/2021	720	0.05	1400	CE	NFO-OPT	NFO
28738818	112261	SUNPHARMA21AUG720PE	SUNPHARMA	0	8/26/2021	720	0.05	1400	PE	NFO-OPT	NFO
28739074	112262	SUNPHARMA21AUG730CE	SUNPHARMA	0	8/26/2021	730	0.05	1400	CE	NFO-OPT	NFO
28739330	112263	SUNPHARMA21AUG730PE	SUNPHARMA	0	8/26/2021	730	0.05	1400	PE	NFO-OPT	NFO
28739586	112264	SUNPHARMA21AUG740CE	SUNPHARMA	0	8/26/2021	740	0.05	1400	CE	NFO-OPT	NFO
28739842	112265	SUNPHARMA21AUG740PE	SUNPHARMA	0	8/26/2021	740	0.05	1400	PE	NFO-OPT	NFO
28740098	112266	SUNPHARMA21AUG750CE	SUNPHARMA	0	8/26/2021	750	0.05	1400	CE	NFO-OPT	NFO
28740354	112267	SUNPHARMA21AUG750PE	SUNPHARMA	0	8/26/2021	750	0.05	1400	PE	NFO-OPT	NFO
28740610	112268	SUNPHARMA21AUG760CE	SUNPHARMA	0	8/26/2021	760	0.05	1400	CE	NFO-OPT	NFO
28740866	112269	SUNPHARMA21AUG760PE	SUNPHARMA	0	8/26/2021	760	0.05	1400	PE	NFO-OPT	NFO
28741122	112270	SUNPHARMA21AUG770CE	SUNPHARMA	0	8/26/2021	770	0.05	1400	CE	NFO-OPT	NFO
28741378	112271	SUNPHARMA21AUG770PE	SUNPHARMA	0	8/26/2021	770	0.05	1400	PE	NFO-OPT	NFO
28741634	112272	SUNPHARMA21AUG780CE	SUNPHARMA	0	8/26/2021	780	0.05	1400	CE	NFO-OPT	NFO
28741890	112273	SUNPHARMA21AUG780PE	SUNPHARMA	0	8/26/2021	780	0.05	1400	PE	NFO-OPT	NFO
28742146	112274	SUNPHARMA21AUG790CE	SUNPHARMA	0	8/26/2021	790	0.05	1400	CE	NFO-OPT	NFO
28742402	112275	SUNPHARMA21AUG790PE	SUNPHARMA	0	8/26/2021	790	0.05	1400	PE	NFO-OPT	NFO
28742658	112276	SUNPHARMA21AUG800CE	SUNPHARMA	0	8/26/2021	800	0.05	1400	CE	NFO-OPT	NFO
28742914	112277	SUNPHARMA21AUG800PE	SUNPHARMA	0	8/26/2021	800	0.05	1400	PE	NFO-OPT	NFO
28743170	112278	SUNPHARMA21AUG810CE	SUNPHARMA	0	8/26/2021	810	0.05	1400	CE	NFO-OPT	NFO
28743426	112279	SUNPHARMA21AUG810PE	SUNPHARMA	0	8/26/2021	810	0.05	1400	PE	NFO-OPT	NFO
28743682	112280	SUNPHARMA21AUG820CE	SUNPHARMA	0	8/26/2021	820	0.05	1400	CE	NFO-OPT	NFO
28743938	112281	SUNPHARMA21AUG820PE	SUNPHARMA	0	8/26/2021	820	0.05	1400	PE	NFO-OPT	NFO
28744194	112282	SUNPHARMA21AUG830CE	SUNPHARMA	0	8/26/2021	830	0.05	1400	CE	NFO-OPT	NFO
28744450	112283	SUNPHARMA21AUG830PE	SUNPHARMA	0	8/26/2021	830	0.05	1400	PE	NFO-OPT	NFO
28744706	112284	SUNPHARMA21AUG840CE	SUNPHARMA	0	8/26/2021	840	0.05	1400	CE	NFO-OPT	NFO
28744962	112285	SUNPHARMA21AUG840PE	SUNPHARMA	0	8/26/2021	840	0.05	1400	PE	NFO-OPT	NFO
31983106	124934	SUNTV21JUN320CE	SUNTV	0	6/24/2021	320	0.05	1500	CE	NFO-OPT	NFO
31983362	124935	SUNTV21JUN320PE	SUNTV	0	6/24/2021	320	0.05	1500	PE	NFO-OPT	NFO
31983618	124936	SUNTV21JUN330CE	SUNTV	0	6/24/2021	330	0.05	1500	CE	NFO-OPT	NFO
31983874	124937	SUNTV21JUN330PE	SUNTV	0	6/24/2021	330	0.05	1500	PE	NFO-OPT	NFO
31984130	124938	SUNTV21JUN340CE	SUNTV	0	6/24/2021	340	0.05	1500	CE	NFO-OPT	NFO
31984386	124939	SUNTV21JUN340PE	SUNTV	0	6/24/2021	340	0.05	1500	PE	NFO-OPT	NFO
31984642	124940	SUNTV21JUN350CE	SUNTV	0	6/24/2021	350	0.05	1500	CE	NFO-OPT	NFO
31984898	124941	SUNTV21JUN350PE	SUNTV	0	6/24/2021	350	0.05	1500	PE	NFO-OPT	NFO
31985154	124942	SUNTV21JUN360CE	SUNTV	0	6/24/2021	360	0.05	1500	CE	NFO-OPT	NFO
31985410	124943	SUNTV21JUN360PE	SUNTV	0	6/24/2021	360	0.05	1500	PE	NFO-OPT	NFO
31985666	124944	SUNTV21JUN370CE	SUNTV	0	6/24/2021	370	0.05	1500	CE	NFO-OPT	NFO
31985922	124945	SUNTV21JUN370PE	SUNTV	0	6/24/2021	370	0.05	1500	PE	NFO-OPT	NFO
31986178	124946	SUNTV21JUN380CE	SUNTV	0	6/24/2021	380	0.05	1500	CE	NFO-OPT	NFO
31986434	124947	SUNTV21JUN380PE	SUNTV	0	6/24/2021	380	0.05	1500	PE	NFO-OPT	NFO
31986690	124948	SUNTV21JUN390CE	SUNTV	0	6/24/2021	390	0.05	1500	CE	NFO-OPT	NFO
31986946	124949	SUNTV21JUN390PE	SUNTV	0	6/24/2021	390	0.05	1500	PE	NFO-OPT	NFO
31987202	124950	SUNTV21JUN400CE	SUNTV	0	6/24/2021	400	0.05	1500	CE	NFO-OPT	NFO
31987458	124951	SUNTV21JUN400PE	SUNTV	0	6/24/2021	400	0.05	1500	PE	NFO-OPT	NFO
31987714	124952	SUNTV21JUN410CE	SUNTV	0	6/24/2021	410	0.05	1500	CE	NFO-OPT	NFO
31987970	124953	SUNTV21JUN410PE	SUNTV	0	6/24/2021	410	0.05	1500	PE	NFO-OPT	NFO
31988226	124954	SUNTV21JUN420CE	SUNTV	0	6/24/2021	420	0.05	1500	CE	NFO-OPT	NFO
31988482	124955	SUNTV21JUN420PE	SUNTV	0	6/24/2021	420	0.05	1500	PE	NFO-OPT	NFO
31988738	124956	SUNTV21JUN430CE	SUNTV	0	6/24/2021	430	0.05	1500	CE	NFO-OPT	NFO
31988994	124957	SUNTV21JUN430PE	SUNTV	0	6/24/2021	430	0.05	1500	PE	NFO-OPT	NFO
31989250	124958	SUNTV21JUN440CE	SUNTV	0	6/24/2021	440	0.05	1500	CE	NFO-OPT	NFO
31989506	124959	SUNTV21JUN440PE	SUNTV	0	6/24/2021	440	0.05	1500	PE	NFO-OPT	NFO
31989762	124960	SUNTV21JUN450CE	SUNTV	0	6/24/2021	450	0.05	1500	CE	NFO-OPT	NFO
31990018	124961	SUNTV21JUN450PE	SUNTV	0	6/24/2021	450	0.05	1500	PE	NFO-OPT	NFO
31990274	124962	SUNTV21JUN460CE	SUNTV	0	6/24/2021	460	0.05	1500	CE	NFO-OPT	NFO
31990530	124963	SUNTV21JUN460PE	SUNTV	0	6/24/2021	460	0.05	1500	PE	NFO-OPT	NFO
31990786	124964	SUNTV21JUN470CE	SUNTV	0	6/24/2021	470	0.05	1500	CE	NFO-OPT	NFO
31991042	124965	SUNTV21JUN470PE	SUNTV	0	6/24/2021	470	0.05	1500	PE	NFO-OPT	NFO
31991298	124966	SUNTV21JUN480CE	SUNTV	0	6/24/2021	480	0.05	1500	CE	NFO-OPT	NFO
31991554	124967	SUNTV21JUN480PE	SUNTV	0	6/24/2021	480	0.05	1500	PE	NFO-OPT	NFO
31991810	124968	SUNTV21JUN490CE	SUNTV	0	6/24/2021	490	0.05	1500	CE	NFO-OPT	NFO
31992066	124969	SUNTV21JUN490PE	SUNTV	0	6/24/2021	490	0.05	1500	PE	NFO-OPT	NFO
31992322	124970	SUNTV21JUN500CE	SUNTV	0	6/24/2021	500	0.05	1500	CE	NFO-OPT	NFO
31992578	124971	SUNTV21JUN500PE	SUNTV	0	6/24/2021	500	0.05	1500	PE	NFO-OPT	NFO
31992834	124972	SUNTV21JUN510CE	SUNTV	0	6/24/2021	510	0.05	1500	CE	NFO-OPT	NFO
31993090	124973	SUNTV21JUN510PE	SUNTV	0	6/24/2021	510	0.05	1500	PE	NFO-OPT	NFO
31993346	124974	SUNTV21JUN520CE	SUNTV	0	6/24/2021	520	0.05	1500	CE	NFO-OPT	NFO
31993602	124975	SUNTV21JUN520PE	SUNTV	0	6/24/2021	520	0.05	1500	PE	NFO-OPT	NFO
31993858	124976	SUNTV21JUN530CE	SUNTV	0	6/24/2021	530	0.05	1500	CE	NFO-OPT	NFO
31994114	124977	SUNTV21JUN530PE	SUNTV	0	6/24/2021	530	0.05	1500	PE	NFO-OPT	NFO
31994370	124978	SUNTV21JUN540CE	SUNTV	0	6/24/2021	540	0.05	1500	CE	NFO-OPT	NFO
31994626	124979	SUNTV21JUN540PE	SUNTV	0	6/24/2021	540	0.05	1500	PE	NFO-OPT	NFO
31994882	124980	SUNTV21JUN550CE	SUNTV	0	6/24/2021	550	0.05	1500	CE	NFO-OPT	NFO
31995138	124981	SUNTV21JUN550PE	SUNTV	0	6/24/2021	550	0.05	1500	PE	NFO-OPT	NFO
31995394	124982	SUNTV21JUN560CE	SUNTV	0	6/24/2021	560	0.05	1500	CE	NFO-OPT	NFO
31995650	124983	SUNTV21JUN560PE	SUNTV	0	6/24/2021	560	0.05	1500	PE	NFO-OPT	NFO
31995906	124984	SUNTV21JUN570CE	SUNTV	0	6/24/2021	570	0.05	1500	CE	NFO-OPT	NFO
31996162	124985	SUNTV21JUN570PE	SUNTV	0	6/24/2021	570	0.05	1500	PE	NFO-OPT	NFO
31996418	124986	SUNTV21JUN580CE	SUNTV	0	6/24/2021	580	0.05	1500	CE	NFO-OPT	NFO
31996674	124987	SUNTV21JUN580PE	SUNTV	0	6/24/2021	580	0.05	1500	PE	NFO-OPT	NFO
31996930	124988	SUNTV21JUN590CE	SUNTV	0	6/24/2021	590	0.05	1500	CE	NFO-OPT	NFO
31997186	124989	SUNTV21JUN590PE	SUNTV	0	6/24/2021	590	0.05	1500	PE	NFO-OPT	NFO
31997442	124990	SUNTV21JUN600CE	SUNTV	0	6/24/2021	600	0.05	1500	CE	NFO-OPT	NFO
31997698	124991	SUNTV21JUN600PE	SUNTV	0	6/24/2021	600	0.05	1500	PE	NFO-OPT	NFO
31997954	124992	SUNTV21JUN610CE	SUNTV	0	6/24/2021	610	0.05	1500	CE	NFO-OPT	NFO
31998210	124993	SUNTV21JUN610PE	SUNTV	0	6/24/2021	610	0.05	1500	PE	NFO-OPT	NFO
31998466	124994	SUNTV21JUN620CE	SUNTV	0	6/24/2021	620	0.05	1500	CE	NFO-OPT	NFO
31998722	124995	SUNTV21JUN620PE	SUNTV	0	6/24/2021	620	0.05	1500	PE	NFO-OPT	NFO
31998978	124996	SUNTV21JUN630CE	SUNTV	0	6/24/2021	630	0.05	1500	CE	NFO-OPT	NFO
31999234	124997	SUNTV21JUN630PE	SUNTV	0	6/24/2021	630	0.05	1500	PE	NFO-OPT	NFO
31999490	124998	SUNTV21JUN640CE	SUNTV	0	6/24/2021	640	0.05	1500	CE	NFO-OPT	NFO
31999746	124999	SUNTV21JUN640PE	SUNTV	0	6/24/2021	640	0.05	1500	PE	NFO-OPT	NFO
32000002	125000	SUNTV21JUN650CE	SUNTV	0	6/24/2021	650	0.05	1500	CE	NFO-OPT	NFO
32000258	125001	SUNTV21JUN650PE	SUNTV	0	6/24/2021	650	0.05	1500	PE	NFO-OPT	NFO
27778050	108508	SUNTV21JUL320CE	SUNTV	0	7/29/2021	320	0.05	1500	CE	NFO-OPT	NFO
27778306	108509	SUNTV21JUL320PE	SUNTV	0	7/29/2021	320	0.05	1500	PE	NFO-OPT	NFO
27778562	108510	SUNTV21JUL330CE	SUNTV	0	7/29/2021	330	0.05	1500	CE	NFO-OPT	NFO
27778818	108511	SUNTV21JUL330PE	SUNTV	0	7/29/2021	330	0.05	1500	PE	NFO-OPT	NFO
27779074	108512	SUNTV21JUL340CE	SUNTV	0	7/29/2021	340	0.05	1500	CE	NFO-OPT	NFO
27779330	108513	SUNTV21JUL340PE	SUNTV	0	7/29/2021	340	0.05	1500	PE	NFO-OPT	NFO
27779586	108514	SUNTV21JUL350CE	SUNTV	0	7/29/2021	350	0.05	1500	CE	NFO-OPT	NFO
27779842	108515	SUNTV21JUL350PE	SUNTV	0	7/29/2021	350	0.05	1500	PE	NFO-OPT	NFO
27780098	108516	SUNTV21JUL360CE	SUNTV	0	7/29/2021	360	0.05	1500	CE	NFO-OPT	NFO
27780354	108517	SUNTV21JUL360PE	SUNTV	0	7/29/2021	360	0.05	1500	PE	NFO-OPT	NFO
27780610	108518	SUNTV21JUL370CE	SUNTV	0	7/29/2021	370	0.05	1500	CE	NFO-OPT	NFO
27780866	108519	SUNTV21JUL370PE	SUNTV	0	7/29/2021	370	0.05	1500	PE	NFO-OPT	NFO
27781122	108520	SUNTV21JUL380CE	SUNTV	0	7/29/2021	380	0.05	1500	CE	NFO-OPT	NFO
27781378	108521	SUNTV21JUL380PE	SUNTV	0	7/29/2021	380	0.05	1500	PE	NFO-OPT	NFO
27781634	108522	SUNTV21JUL390CE	SUNTV	0	7/29/2021	390	0.05	1500	CE	NFO-OPT	NFO
27781890	108523	SUNTV21JUL390PE	SUNTV	0	7/29/2021	390	0.05	1500	PE	NFO-OPT	NFO
27782146	108524	SUNTV21JUL400CE	SUNTV	0	7/29/2021	400	0.05	1500	CE	NFO-OPT	NFO
27782402	108525	SUNTV21JUL400PE	SUNTV	0	7/29/2021	400	0.05	1500	PE	NFO-OPT	NFO
27782658	108526	SUNTV21JUL410CE	SUNTV	0	7/29/2021	410	0.05	1500	CE	NFO-OPT	NFO
27782914	108527	SUNTV21JUL410PE	SUNTV	0	7/29/2021	410	0.05	1500	PE	NFO-OPT	NFO
27783170	108528	SUNTV21JUL420CE	SUNTV	0	7/29/2021	420	0.05	1500	CE	NFO-OPT	NFO
27783426	108529	SUNTV21JUL420PE	SUNTV	0	7/29/2021	420	0.05	1500	PE	NFO-OPT	NFO
27783682	108530	SUNTV21JUL430CE	SUNTV	0	7/29/2021	430	0.05	1500	CE	NFO-OPT	NFO
27783938	108531	SUNTV21JUL430PE	SUNTV	0	7/29/2021	430	0.05	1500	PE	NFO-OPT	NFO
27784194	108532	SUNTV21JUL440CE	SUNTV	0	7/29/2021	440	0.05	1500	CE	NFO-OPT	NFO
27784450	108533	SUNTV21JUL440PE	SUNTV	0	7/29/2021	440	0.05	1500	PE	NFO-OPT	NFO
27784706	108534	SUNTV21JUL450CE	SUNTV	0	7/29/2021	450	0.05	1500	CE	NFO-OPT	NFO
27784962	108535	SUNTV21JUL450PE	SUNTV	0	7/29/2021	450	0.05	1500	PE	NFO-OPT	NFO
27785218	108536	SUNTV21JUL460CE	SUNTV	0	7/29/2021	460	0.05	1500	CE	NFO-OPT	NFO
27785474	108537	SUNTV21JUL460PE	SUNTV	0	7/29/2021	460	0.05	1500	PE	NFO-OPT	NFO
27785730	108538	SUNTV21JUL470CE	SUNTV	0	7/29/2021	470	0.05	1500	CE	NFO-OPT	NFO
27785986	108539	SUNTV21JUL470PE	SUNTV	0	7/29/2021	470	0.05	1500	PE	NFO-OPT	NFO
27786242	108540	SUNTV21JUL480CE	SUNTV	0	7/29/2021	480	0.05	1500	CE	NFO-OPT	NFO
27786498	108541	SUNTV21JUL480PE	SUNTV	0	7/29/2021	480	0.05	1500	PE	NFO-OPT	NFO
27786754	108542	SUNTV21JUL490CE	SUNTV	0	7/29/2021	490	0.05	1500	CE	NFO-OPT	NFO
27787010	108543	SUNTV21JUL490PE	SUNTV	0	7/29/2021	490	0.05	1500	PE	NFO-OPT	NFO
27787266	108544	SUNTV21JUL500CE	SUNTV	0	7/29/2021	500	0.05	1500	CE	NFO-OPT	NFO
27787522	108545	SUNTV21JUL500PE	SUNTV	0	7/29/2021	500	0.05	1500	PE	NFO-OPT	NFO
27787778	108546	SUNTV21JUL510CE	SUNTV	0	7/29/2021	510	0.05	1500	CE	NFO-OPT	NFO
27788034	108547	SUNTV21JUL510PE	SUNTV	0	7/29/2021	510	0.05	1500	PE	NFO-OPT	NFO
27788290	108548	SUNTV21JUL520CE	SUNTV	0	7/29/2021	520	0.05	1500	CE	NFO-OPT	NFO
27788546	108549	SUNTV21JUL520PE	SUNTV	0	7/29/2021	520	0.05	1500	PE	NFO-OPT	NFO
27788802	108550	SUNTV21JUL530CE	SUNTV	0	7/29/2021	530	0.05	1500	CE	NFO-OPT	NFO
27789058	108551	SUNTV21JUL530PE	SUNTV	0	7/29/2021	530	0.05	1500	PE	NFO-OPT	NFO
27789314	108552	SUNTV21JUL540CE	SUNTV	0	7/29/2021	540	0.05	1500	CE	NFO-OPT	NFO
27789570	108553	SUNTV21JUL540PE	SUNTV	0	7/29/2021	540	0.05	1500	PE	NFO-OPT	NFO
27789826	108554	SUNTV21JUL550CE	SUNTV	0	7/29/2021	550	0.05	1500	CE	NFO-OPT	NFO
27790082	108555	SUNTV21JUL550PE	SUNTV	0	7/29/2021	550	0.05	1500	PE	NFO-OPT	NFO
27790338	108556	SUNTV21JUL560CE	SUNTV	0	7/29/2021	560	0.05	1500	CE	NFO-OPT	NFO
27790594	108557	SUNTV21JUL560PE	SUNTV	0	7/29/2021	560	0.05	1500	PE	NFO-OPT	NFO
27790850	108558	SUNTV21JUL570CE	SUNTV	0	7/29/2021	570	0.05	1500	CE	NFO-OPT	NFO
27791106	108559	SUNTV21JUL570PE	SUNTV	0	7/29/2021	570	0.05	1500	PE	NFO-OPT	NFO
27791362	108560	SUNTV21JUL580CE	SUNTV	0	7/29/2021	580	0.05	1500	CE	NFO-OPT	NFO
27791618	108561	SUNTV21JUL580PE	SUNTV	0	7/29/2021	580	0.05	1500	PE	NFO-OPT	NFO
27791874	108562	SUNTV21JUL590CE	SUNTV	0	7/29/2021	590	0.05	1500	CE	NFO-OPT	NFO
27792130	108563	SUNTV21JUL590PE	SUNTV	0	7/29/2021	590	0.05	1500	PE	NFO-OPT	NFO
27792386	108564	SUNTV21JUL600CE	SUNTV	0	7/29/2021	600	0.05	1500	CE	NFO-OPT	NFO
27792642	108565	SUNTV21JUL600PE	SUNTV	0	7/29/2021	600	0.05	1500	PE	NFO-OPT	NFO
27792898	108566	SUNTV21JUL610CE	SUNTV	0	7/29/2021	610	0.05	1500	CE	NFO-OPT	NFO
27793154	108567	SUNTV21JUL610PE	SUNTV	0	7/29/2021	610	0.05	1500	PE	NFO-OPT	NFO
27793410	108568	SUNTV21JUL620CE	SUNTV	0	7/29/2021	620	0.05	1500	CE	NFO-OPT	NFO
27793666	108569	SUNTV21JUL620PE	SUNTV	0	7/29/2021	620	0.05	1500	PE	NFO-OPT	NFO
27793922	108570	SUNTV21JUL630CE	SUNTV	0	7/29/2021	630	0.05	1500	CE	NFO-OPT	NFO
27794178	108571	SUNTV21JUL630PE	SUNTV	0	7/29/2021	630	0.05	1500	PE	NFO-OPT	NFO
27794434	108572	SUNTV21JUL640CE	SUNTV	0	7/29/2021	640	0.05	1500	CE	NFO-OPT	NFO
27794690	108573	SUNTV21JUL640PE	SUNTV	0	7/29/2021	640	0.05	1500	PE	NFO-OPT	NFO
27794946	108574	SUNTV21JUL650CE	SUNTV	0	7/29/2021	650	0.05	1500	CE	NFO-OPT	NFO
27795202	108575	SUNTV21JUL650PE	SUNTV	0	7/29/2021	650	0.05	1500	PE	NFO-OPT	NFO
28751362	112310	SUNTV21AUG340CE	SUNTV	0	8/26/2021	340	0.05	1500	CE	NFO-OPT	NFO
28751618	112311	SUNTV21AUG340PE	SUNTV	0	8/26/2021	340	0.05	1500	PE	NFO-OPT	NFO
28751874	112312	SUNTV21AUG350CE	SUNTV	0	8/26/2021	350	0.05	1500	CE	NFO-OPT	NFO
28752130	112313	SUNTV21AUG350PE	SUNTV	0	8/26/2021	350	0.05	1500	PE	NFO-OPT	NFO
28752386	112314	SUNTV21AUG360CE	SUNTV	0	8/26/2021	360	0.05	1500	CE	NFO-OPT	NFO
28752642	112315	SUNTV21AUG360PE	SUNTV	0	8/26/2021	360	0.05	1500	PE	NFO-OPT	NFO
28752898	112316	SUNTV21AUG370CE	SUNTV	0	8/26/2021	370	0.05	1500	CE	NFO-OPT	NFO
28753154	112317	SUNTV21AUG370PE	SUNTV	0	8/26/2021	370	0.05	1500	PE	NFO-OPT	NFO
28753410	112318	SUNTV21AUG380CE	SUNTV	0	8/26/2021	380	0.05	1500	CE	NFO-OPT	NFO
28753666	112319	SUNTV21AUG380PE	SUNTV	0	8/26/2021	380	0.05	1500	PE	NFO-OPT	NFO
28753922	112320	SUNTV21AUG390CE	SUNTV	0	8/26/2021	390	0.05	1500	CE	NFO-OPT	NFO
28754178	112321	SUNTV21AUG390PE	SUNTV	0	8/26/2021	390	0.05	1500	PE	NFO-OPT	NFO
28754434	112322	SUNTV21AUG400CE	SUNTV	0	8/26/2021	400	0.05	1500	CE	NFO-OPT	NFO
28754690	112323	SUNTV21AUG400PE	SUNTV	0	8/26/2021	400	0.05	1500	PE	NFO-OPT	NFO
28754946	112324	SUNTV21AUG410CE	SUNTV	0	8/26/2021	410	0.05	1500	CE	NFO-OPT	NFO
28755202	112325	SUNTV21AUG410PE	SUNTV	0	8/26/2021	410	0.05	1500	PE	NFO-OPT	NFO
